symbol,short_name,change,regular_market_price,fifty_two_week_high,fifty_two_week_low,fifty_day_average,two_hundred_day_average,regular_market_open,regular_market_day_high,regular_market_day_low,regular_market_previous_close,regular_market_volume
EMKAY.NS,EMKAY GLOBAL FIN,32.58064516129032,104.5,155,60,112.107,112.13575,108.5,110,103.85,107,75103
EMMBI.NS,EMMBI INDUSTRIES,34.508911642017445,86.35,131.85,74.05,98.65,103.207,92,92,86.7,87,44949
ENDURANCE.NS,ENDURANCE TECH,44.957264957264954,1094.8,1989,1047.2,1369.034,1604.295,1110.85,1120.95,1081,1101.85,175370
ENGINERSIN.NS,ENGINEERS INDIA,28.435754189944138,64.05,89.5,58,65.507,71.4435,65.7,66,63.6,65.75,1383198
ENIL.NS,ENTERTAINMENT NETW,10.264317180616745,203.7,227,140,186.617,188.05824,205.45,207,197.55,202.7,22033
EPL.NS,EPL LIMITED,33.68727521835931,193.6,291.95,149,171.986,214.0205,187,195.5,183.05,187.2,2214671
EQUITAS.NS,EQUITAS HOLDINGS,26.551724137931036,106.5,145,75.1,109.518,118.4205,107.5,108.25,106,107.5,501046
EQUITASBNK.NS,Equitas Small Fin Bnk Ltd,33.463541666666664,51.1,76.8,46.7,53.557,59.81525,51.3,51.85,50.8,51.35,511828
ERIS.NS,ERIS LIFESCIENCES,20.19698725376593,688.7,863,576.6,701.867,738.339,686.85,695,684.5,683.4,38855
ESSARSHPNG.NS,ESSAR SHIPPING POR,53.56037151702786,7.5,16.15,7.15,9.091,10.12675,7.8,8,7.3,7.65,455229
ESTER.NS,ESTER INDUSTRIES,13.232169954476484,142.95,164.75,109.7,130.599,136.348,142,148,139.05,140.3,344423
EVEREADY.NS,EVEREADY INDUSTRIE,18.97448300882815,335,413.45,255.25,321.755,334.00925,339.7,343.85,332,336.55,507347
EXIDEIND.NS,EXIDE INDUSTRIES,26.25671059053197,151.1,204.9,139.3,158.955,170.92924,153.55,153.55,150.8,152.5,2046878
FAIRCHEMOR.NS,Fairchem Organics Limited,33.95243537893442,1502.45,2274.8,710.4,1733.201,1779.8357,1502,1530,1490.05,1505.1,10444
FCONSUMER.NS,FUTURE CONSUMER LT,61.92468619246862,4.55,11.95,4.4,6.769,7.41375,4.8,4.8,4.5,4.55,13478152
FDC.NS,FDC LTD,36.502840207458625,257.1,404.9,248.2,279.103,318.835,257.1,259.55,256.05,257.7,137051
FEL.NS,FUTURE ENTERPRISES,58.214285714285715,5.85,14,5.4,8.886,9.35725,6.15,6.2,5.8,6.15,3482263
FIEMIND.NS,FIEM INDUSTRIES LT,34.65810104529616,900.15,1377.6,535,1051.1,1051.638,907.25,917.9,898.55,906.35,39527
FINCABLES.NS,FINOLEX CABLES,37.94774893197503,377.65,608.6,350,437.967,495.06125,372.6,380.5,372.6,372.6,255752
FINPIPE.NS,FINOLEX INDUSTRIES,36.74846625766871,154.65,244.5,129.6,163.648,188.44325,155.45,157.35,152.5,154.7,503406
FLFL.NS,FUTURE LIFESTYLE F,61.71875000000001,34.3,89.6,31.4,48.381,55.795,36.4,37.05,32.8,36.4,929643
FMGOETZE.NS,FED MOGUL GOETZE,25.99247806101129,265.65,358.95,202.35,250.187,266.038,266.1,270.75,265.05,266.1,165436
FMNL.NS,FUTURE MKT NETWORK,61.204819277108435,8.05,20.75,7.7,9.01,10.39175,8.3,8.45,8,8.25,111305
FORCEMOT.NS,FORCE MOTORS LTD,41.44827586206897,1018.8,1740,970.1,1106.952,1330.9253,1042.35,1049,1011,1035.1,28857
FORTIS.NS,FORTIS HLTH (INDIA,7.353644919444891,290.4,313.45,198.15,262.087,265.59476,282.5,292.85,276.25,280.35,4506272
FOSECOIND.NS,FOSECO(INDIA),22.634020906702446,1384,1788.9,1147.6,1371.148,1459.7397,1408.4,1434.6,1372.55,1401.35,1479
FRETAIL.NS,FUTURE RETAIL LTD,59.08196721311475,31.2,76.25,27.95,45.124,50.6385,32.4,33.5,31.15,32.75,5097826
FSC.NS,FUTURE SUPPLY CHAI,61.55737704918032,46.9,122,44.35,62.675,71.9,49.05,49.2,45.3,48.5,245294
FSL.NS,FIRSTSOURCE SOLUTI,48.507309038501134,125.05,242.85,109.2,136.874,177,127.15,127.9,124.1,127.1,4088876
GABRIEL.NS,GABRIEL INDIA,33.452274754683316,111.9,168.15,96.2,121.149,136.31226,115.85,115.85,111.5,114.2,357807
GALAXYSURF.NS,GALAXY SURFACTANTS,20.114902458410608,2864.4,3585.65,2441,2937.282,3072.9133,2933.1,2943,2851,2917.7,11983
GALLANTT.NS,GALLANTT METAL LTD,31.53409090909091,60.25,88,42.8,65.418,71.3575,60.6,61.85,59.5,59.9,49035
GALLISPAT.NS,GALLANTT ISPAT LTD,27.357142857142854,50.85,70,36.65,51.138,52.93875,51.5,51.5,50.1,50.6,28797
GANDHITUBE.NS,GANDHI SPECIAL TUB,37.39822850496555,349.85,558.85,256.95,355.327,411.90326,343,351.5,335.1,340.05,6460
GARFIBRES.NS,GARWARE TECHNICAL,29.98138957816377,2821.75,4030,2486.2,2940.265,3255.1829,2887,3000,2800,2854.3,12715
GAYAPROJ.NS,GAYATRI PROJECTS,61.69686985172982,23.25,60.7,19.9,24.547,36.05925,24.1,24.5,22.35,24.5,1652495
GEEKAYWIRE.NS,GEEKAY WIRES LIMITED,40.965456155890166,66.65,112.9,55.55,75.02,85.13225,66.45,75,55.55,66.05,54566
GENCON.NS,Generic Eng Cons Proj Ltd,44.78632478632479,32.3,58.5,31.1,35.909,40.7225,33.4,33.45,32.1,32.65,19389
GEOJITFSL.NS,GEOJIT FINANCIAL S,39.14313534566699,62.5,102.7,43.55,70.143,77.523,58.6,64.3,58.6,58.35,1338572
GEPIL.NS,GE POWER INDIA LTD,59.126344086021504,152.05,372,130.75,183.101,268.11,149.5,155.5,144.3,148.35,371826
GESHIP.NS,GREAT EASTERN SHI,22.393258426966288,345.35,445,262.8,325.257,333.0235,349.1,350.85,344.1,349.1,57694
GET&D.NS,GE T&D INDIA LTD,40.40962288686606,91.65,153.8,81.45,101.166,124.06225,91,92.3,90.35,90.65,93660
GFLLIMITED.NS,GFL LIMITED,16.33085896076351,78.9,94.3,59,67.44,71.7065,75.4,81.6,75,74,535717
GICHSGFIN.NS,GIC HOUSING FINANC,35.34929647000741,130.95,202.55,104.2,142.951,154.67924,133.4,134.85,130.4,133.4,96952
GICRE.NS,GENERAL INSURANCE,47.727272727272734,113.85,217.8,109.1,125.071,146.147,116.4,116.6,113.1,116.45,833875
GILLETTE.NS,GILLETTE INDIA LTD,22.71474103585658,4849.65,6275,4750,5059.573,5548.0337,4850.1,4892,4835,4861.05,5104
GIPCL.NS,GUJARAT IND POWER,30.510879848628193,73.45,105.7,68.4,79.504,84.58725,74.05,74.65,73,74.1,228227
GKWLIMITED.NS,GKW LIMITED,41.54379878577623,539.2,922.4,460.1,578.453,632.928,570,570,522.6,561.8,868
GLAND.NS,Gland Pharma Limited,24.766666666666662,3272.65,4350,2400,3349.886,3659.7246,3240,3282.5,3216.8,3244.2,306255
GLAXO.NS,GLAXO SMITHKLINE P,13.125732899022797,1666.9,1918.75,1399.3,1572.807,1598.385,1648,1695,1645,1644.8,34028
GLENMARK.NS,GLENMARK PHARM,36.03010348071496,442,690.95,414.1,464.666,524.63727,446.25,452,440.8,449.65,713244
GLFL.NS,GUJARAT LEASE,39.00000000000001,3.05,5,1.95,3.149,3.1875,3.25,3.35,3.05,3.2,14641
GLOBALVECT.NS,GLOBAL VECTRA HELI,49.043869516310465,45.3,88.9,36.85,52.298,55.23875,46.2,47.85,44.65,46.45,15363
GMBREW.NS,GM BREWERIES,22.665222101841824,713.8,923,382,660.465,665.817,713.95,720,709,710.75,26772
GMMPFAUDLR.NS,GMM PFAUDLER LTD,16.18123275068997,4555.55,5435,3935.5,4558.412,4612.808,4523,4675,4428.65,4550.3,19147
GNA.NS,GNA AXLES LTD,56.11083621969322,487.85,1111.55,342.95,516.993,673.64026,513.95,514.8,487,505.5,82989
GOCLCORP.NS,GOCL CORPORATION L,28.875968992248062,275.25,387,195,285.66,293.105,287.95,287.95,273.2,276.4,16364
GODFRYPHLP.NS,GODFREY PHILLIPS,28.33362910381544,1009.6,1408.75,841.5,1057.69,1110.1123,1020.4,1034.95,1005,1023.2,14453
GODREJAGRO.NS,GODREJ AGROVET LTD,40.79405463310123,442.15,746.8,441,489.692,579.0775,450,452,441,447.55,295455
GODREJCP.NS,GODREJ CONSUMER PR,34.33216168717048,747.3,1138,660.05,792.073,932.95374,730,750,728.05,727.8,2639481
GODREJIND.NS,GODREJ INDUSTRIES,29.909365558912388,464,662,451.2,538.035,571.5975,462.8,473.5,460.05,457.6,293397
GODREJPROP.NS,GODREJ PROPERTIES,35.635103926096996,1672.2,2598,1200,1575.689,1807.7953,1685,1685,1657.55,1665.6,822032
GOLDENTOBC.NS,GOLDEN TOBACCO LTD,51.179245283018865,93.15,190.8,35.5,104.393,106.90575,95.95,95.95,91.05,94.55,9811
GOODYEAR.NS,GOODYEAR(INDIA),33.517287982880944,885.45,1331.85,783,926.709,1021.393,880,895,880,887.3,9436
GPIL.NS,GODAWARI POWER,79.08820346320347,386.45,1848,231.35,333.7,674.81195,382.6,394,380.35,382.6,389598
GPPL.NS,GUJARAT PIPAVAV PO,38.53580048270313,76.4,124.3,76.05,87.833,100.502,77.9,80.65,76.05,77.05,1992935
GPTINFRA.NS,GPT INFRAPROJECTS,30.412610106629575,75.05,107.85,34.8,77.487,83.19525,79.7,79.7,74.75,77.2,58060
GRANULES.NS,GRANULES INDIA,24.283596837944668,306.5,404.8,265.2,303.66,326.18427,309.9,312.45,305.3,309.7,875226
GRAPHITE.NS,GRAPHITE INDIA,38.36867263144993,502.85,815.9,396,498.22,552.883,507,520.9,500,507.2,1149839
GREENPLY.NS,GREENPLY INDUSTRIE,13.663133097762067,219.9,254.7,161.35,189.086,196.52576,207,224,201,203.15,1789837
GROBTEA.NS,THE GROB TEA COMPA,30.658222591362122,1001.85,1444.8,761.35,1048.651,1096.3757,1013.05,1013.05,983.55,1019.65,451
GSCLCEMENT.NS,GUJARAT SIDHEE CEM,36.21103117505995,39.9,62.55,28.65,43.275,47.0375,40.3,41.45,39.5,40.25,144145
GSPL.NS,GUJARAT STATE PETR,31.68512658227848,259.05,379.2,220.25,284.305,313.78726,261,263.15,256.35,258.95,663369
GTL.NS,GTL LTD,65.24486571879937,11,31.65,4.8,15.633,17.42525,11.55,11.55,10.9,11.2,858583
GTLINFRA.NS,GTL INFRASTRUCTURE,62.96296296296296,1.5,4.05,0.65,1.813,1.97125,1.5,1.5,1.45,1.45,70829212
GTPL.NS,GTPL HATHWAY LTD,44.79133482000636,173.3,313.9,118.45,209.435,233.96574,177,179.45,171.1,177.15,139794
GUJAPOLLO.NS,GUJARAT APOLLO IND,25.15791373398304,207.35,277.05,197.25,216.13,219.14874,213.6,213.6,207.05,207.65,3235
GUJGASLTD.NS,GUJARAT GAS LTD,35.97328244274809,503.25,786,478.05,595.499,649.7358,494.5,507.55,492.5,493.8,1836934
GULFOILLUB.NS,GULF OIL LUBRICANT,43.56594323873122,422.55,748.75,416.85,461.705,552.02,423.6,433.8,420,421.45,71851
GULFPETRO.NS,GP PETROLEUMS LTD,41.521598968407474,45.35,77.55,34.8,50.313,52.99525,46,47.55,45.15,45.85,104048
HAPPSTMNDS.NS,Happiest Minds Techno Ltd,33.12341772151898,1056.65,1580,543.05,1082.56,1271.2152,1080.8,1088,1054.15,1075.25,370594
HARRMALAYA.NS,HARRISONS MALAYALA,47.087087087087085,132.15,249.75,129.05,153.055,178.25375,133.5,135.4,131.25,134.3,55419
HATHWAY.NS,HATHWAY CABLE & DA,41.02564102564103,17.25,29.25,16.8,19.725,22.66875,17.55,17.6,17.2,17.5,2711067
HATSUN.NS,HATSUN AGRO PRODUC,29.74868114944789,1072,1525.95,725,1117.289,1180.788,1097.9,1097.9,1062,1081.1,32089
HAVELLS.NS,HAVELLS INDIA,23.390607863338765,1152.55,1504.45,958,1163.565,1263.8518,1150.9,1159.95,1145.25,1150.9,547376
HCLTECH.NS,HCL TECHNOLOGIES,15.532571221193976,1163.75,1377.75,891,1157.4,1161.415,1174.8,1174.8,1161,1165.2,3006542
HDFC.NS,HOUSING DEVEL FIN,20.876501936380784,2390.4,3021.1,2046,2388.775,2630.018,2381.5,2428.2,2380.2,2385.45,4166590
HDFCAMC.NS,HDFC ASSET MANAGEM,36.224368499257054,2146.05,3365,1987.85,2181.941,2644.914,2163.3,2191.75,2141.4,2163.3,413268
HDFCBANK.NS,HDFC BANK,14.762318840579715,1470.35,1725,1292,1462.779,1518.779,1471,1484.7,1465.9,1476.95,7146719
HDFCLIFE.NS,HDFC LIFE INSURANC,30.613034229356014,538.2,775.65,497.05,565.942,659.1448,542.95,550.25,533.9,542.3,5974550
HEG.NS,HEG LIMITED,47.65880562951693,1376.05,2629,1032,1372.922,1921.1425,1362,1413.85,1350.95,1359.8,605173
HEIDELBERG.NS,HEIDELBERGCEMENT I,33.4620108791016,189.6,284.95,178.45,203.747,236.68375,188.15,190.75,188.05,188.05,190606
HEMIPROP.NS,Hemisphere Prop Ind Ltd,31.608851674641144,114.35,167.2,99.05,121.473,133.8765,116.3,118.75,114.1,115.7,896451
HERANBA.NS,Heranba Industries Ltd,30.230143623464276,604.8,866.85,551.1,645.249,714.961,615,615,601.2,610,126277
HERCULES.NS,HERCULES HOISTS,22.445001392369818,139.25,179.55,107.8,146.308,147.4815,140.05,142.8,139,139.7,23622
HERITGFOOD.NS,HERITAGE FOODS LTD,43.31858407079646,320.25,565,287.45,339.324,429.10425,318.65,327,317.05,316.45,123537
HEROMOTOCO.NS,HERO MOTOCORP LTD,25.755663430420707,2294.15,3090,2146.85,2551.389,2677.0303,2280,2316.9,2280,2271.65,1338017
HESTERBIO.NS,HESTER BIOSCIENCES,13.418953414167204,2713.45,3134,1886,2403.215,2437.919,2620,2823.05,2585.25,2620,29021
HEXATRADEX.NS,HEXA TRADEX LTD,30.10040589617604,163.6,234.05,74,142.409,150.952,165.7,165.7,161.6,162.75,23847
HGINFRA.NS,H.G. INFRA ENGINEE,32.77710843373494,557.95,830,252,582.093,596.87427,559.1,571.65,553.75,562.5,62304
HGS.NS,HINDUJA GLOBAL SOL,47.77040816326531,1023.7,1960,792.5,1219.161,1396.2948,1044.3,1054.95,1020,1043.05,84952
HIKAL.NS,HIKAL LTD,45.78167115902965,402.3,742,144.1,395.071,513.9865,407.8,408,400.35,404.25,106344
HIL.NS,HIL LIMITED,41.194575358276424,3974.1,6758.05,2955.2,4071.536,4666.8164,3915.9,4034.95,3915.9,3915.9,18901
HIMATSEIDE.NS,HIMATSINGKA SEIDE,50.865164871041465,150.5,306.3,133.1,188.019,228.18025,153.5,160.3,149,152.05,903536
HINDCOMPOS.NS,HINDUSTAN COMPOSIT,29.560000000000006,264.15,375,234,294.197,312.65274,272,272,261.65,269.95,6176
HINDCOPPER.NS,HINDUSTAN COPPER,42.18551461245235,113.75,196.75,105,123.142,127.31475,112.5,114.65,111.9,111.4,6138859
HINDNATGLS.NS,HINDUSTHAN NAT GLA,65.0375939849624,18.6,53.2,11,16.898,31.86075,18.6,18.6,18.6,17.75,45391
HINDPETRO.NS,HINDUSTAN PETROL,24.083990980834265,269.35,354.8,222.8,287.277,292.73425,267.2,273.15,265.25,264.45,5024864
HINDUNILVR.NS,HINDUSTAN UNILEVER,28.351344734725284,2048.65,2859.3,1901.55,2170.709,2403.9612,2019.4,2054,2018,2015.9,2540137
HINDZINC.NS,HINDUSTAN ZINC,24.094468918257473,310.15,408.6,274.25,317.117,324.90924,312.5,314.3,308.2,311.2,1147860
HISARMETAL.NS,HISAR METAL INDUST,25.78787878787879,122.45,165,91.2,117.477,126.403,127,127,121.5,124.6,58921
HITECH.NS,HI TECH PIPES LTD,33.69736842105264,503.9,760,334.9,544.562,560.3495,504.5,514.3,501.05,508.35,26967
HITECHGEAR.NS,THE HI-TECH GEARS,41.289793687662254,214.85,365.95,143.5,234.173,256.87076,210.95,223,210.9,209.7,9154
HLVLTD.NS,HLV LIMITED,30.152671755725187,9.15,13.1,5.05,9.931,10.057,9.45,9.45,9,9.2,237723
HMT.NS,HMT LTD (INDIA),35.294117647058826,25.85,39.95,25.25,28.533,29.58575,26.5,26.9,25.5,26.7,10030
HMVL.NS,HINDUSTAN MEDIA VE,42.54920337394565,61.3,106.7,56,69.07,75.37525,63,63.75,61.2,62.9,113507
HONAUT.NS,HONEYWELL AUTO IND,16.95053260184741,39676.8,47774.9,37950,41513.402,41807.7,39937.7,40621.45,39222,39937.7,10702
HONDAPOWER.NS,HONDA INDIA POWER,18.692758779732493,1234,1517.7,915,1273.553,1275.245,1229.8,1249.8,1226.05,1226.15,3239
HOVS.NS,HOV SERVICES LTD,51.5986769570011,43.9,90.7,40.05,52.975,58.083,45.55,46.2,43.7,45.55,14627
HPL.NS,HPL ELECTRIC POWER,29.978118161925604,64,91.4,43.65,67.161,69.957,65.5,66.4,63.65,64.35,152299
HUDCO.NS,HOUSING & URBAN,43.776824034334766,32.75,58.25,30.6,36.613,42.209,33,33.45,32.55,33.15,1715524
HUHTAMAKI.NS,HUHTAMAKI INDIA LIMITED,53.99390243902439,150.9,328,148.4,179.008,239.2485,154.4,157.45,149.05,153.2,189111
IBREALEST.NS,INDIABULLS REAL ES,48.23889739663093,101.4,195.9,72.5,121.636,146.07974,103.6,103.85,101,102.9,7161236
IBULHSGFIN.NS,INDIABULLS HOUSING,49.697162894485174,157.8,313.7,130.2,176.634,224.30525,160.5,161.4,157,160.2,11698141
ICICIGI.NS,ICICI LOMBARD GEN,20.69850746268657,1328.3,1675,1192,1294.276,1448.4048,1326.15,1346.5,1317.95,1329.9,649835
ICICIPRULI.NS,ICICI PRUDENTIAL L,30.84357310506696,500.9,724.3,430,503.606,600.0695,498.6,504.85,494,500.25,978118
ICIL.NS,INDO COUNT INDUSTR,49.539682539682545,158.95,315,117,193.23,235.99825,160,166.7,157.15,159.85,511747
IDFCFIRSTB.NS,IDFC FIRST BANK,35.967741935483865,39.7,62,37.6,43.514,47.6405,39.2,39.85,38.75,38.85,44051608
IFBIND.NS,IFB INDUSTRIES LTD,23.805688765237754,1040.7,1365.85,800,960.718,1079.3812,1014,1054.8,1008,1011.3,80781
IFCI.NS,IFCI LTD,41.11405835543768,11.1,18.85,10.3,13.233,13.57425,11.45,11.55,11.05,11.35,4030481
IFGLEXPOR.NS,IFGL EXPORTS LTD,41.241457858769934,257.95,439,245.5,284.17,321.581,260.1,268.35,255.65,264.9,52015
IGARASHI.NS,IGARASHI MOTORS IN,41.6239107419171,358.4,613.95,273.95,393.362,483.8135,353,365.65,352,351.2,77564
IGL.NS,INDRAPRASTHA GAS,38.02009799850511,373.15,602.05,321,379.219,481.9245,375,384.7,371.25,373.25,3120423
IGPL.NS,IG PETROCHEMICAL,31.160416257608478,701.2,1018.6,413,696.019,710.34924,709.95,717.05,698.9,704.6,18701
IIFLSEC.NS,IIFL SECURITIES,31.089494163424128,88.55,128.5,46,89.928,94.69175,88.55,91,88.25,89.7,323601
IMPAL.NS,INDIA MOTOR PARTS,17.923913043478258,755.1,920,611.05,771.137,775.65076,758.45,759.95,748.45,742.4,1528
INCREDIBLE.NS,INCREDIBLE INDUSTRIES LTD,52.61363636363637,20.85,44,19.1,24.994,27.92875,21.95,21.95,20.7,21.35,21675
INDBANK.NS,INDBANK MERCH BANK,42.24598930481283,21.6,37.4,12.5,23.832,24.14625,22.85,22.9,21.1,22.25,98692
INDIAMART.NS,IndiaMART InterMESH Ltd,55.485701339759245,4322.65,9710.7,3960,4843.501,6838.578,4440.1,4489.95,4310,4416.35,96971
INDIANHUME.NS,INDIAN HUME PIPE,29.430379746835445,178.4,252.8,165.9,202.17,205.42825,180,182.5,178.05,179.65,42562
INDIGOPNTS.NS,Indigo Paints Limited,41.392335766423365,1605.85,2740,1438.15,1772.383,2232.774,1560,1618.1,1554.65,1553.15,133210
INDOCO.NS,INDOCO REMEDIES LT,28.89203206034889,377.05,530.25,285.25,384.927,428.54724,386.35,386.35,374.1,380.45,75842
INDOSTAR.NS,INDOSTAR CAP FIN,49.34005279577634,211.1,416.7,201.35,237.377,278.903,208.5,214,207.8,208.45,147386
INDRAMEDCO.NS,INDRAPRASTHS MEDIC,43.02439024390244,58.4,102.5,54,69.108,76.668,59.5,61.55,58,59.25,276694
INDSWFTLAB.NS,IND SWIFT LABS,47.70498234601804,66.65,127.45,55.15,72.015,75.64475,61.15,71.8,61.15,61.15,515796
INDUSINDBK.NS,INDUSIND BANK LTD,24.685990338164252,935.4,1242,811,919.712,997.095,930,938.45,924,926.3,2309593
INDUSTOWER.NS,INDUS TOWERS LIMITED,33.27824519230769,222.05,332.8,194.1,232.834,252.66,222,226.5,219.3,221.05,4935862
INEOSSTYRO.NS,INEOS STYROLUTION,48.14726209463051,975.35,1881,937,1121.058,1346.9452,994.35,1005,972.7,994.35,33086
INFIBEAM.NS,INFIBEAM AVENUES L,66.86643835616438,19.35,58.4,18.25,20.7745,37.09,20.15,20.15,19.25,19.95,2756861
INFOMEDIA.NS,INFOMEDIA PRESS LI,12.598425196850393,5.55,6.35,2.9,4.378,4.71575,5.3,5.55,5.3,5.3,4741
INSECTICID.NS,INSECTICIDES INDIA,27.520661157024797,613.9,847,442.7,661.85,695.18225,630.95,633.45,606.6,630.25,31743
IOB.NS,INDIAN OVERSEAS BK,37.413793103448285,18.15,29,12.8,19.046,21.12775,18.55,18.9,18.1,18.95,4996882
IOLCP.NS,IOL CHEMICALS&PHAR,51.213793103448275,353.7,725,292.8,397.698,517.4752,364,369.4,352.55,363.05,426376
IPCALAB.NS,IPCA LABORATORIES,22.944834068397075,1065.75,1383.1,916.675,1005.484,1085.7683,1080,1095,1014.25,1076.8,871648
IRCON.NS,IRCON INTERNATIONA,26.2962962962963,39.8,54,39.1,42.53,44.94675,40.2,40.35,39.35,40.05,2111718
IRFC.NS,Indian Railway Fin Corp L,18.90359168241966,21.45,26.45,20.8,22.358,23.22175,21.55,21.7,21.4,21.5,8007448
ISEC.NS,ICICI SEC. LTD,30.66793147703811,621.25,896.05,380,672.067,731.229,624,632.2,620,620.8,228916
ISGEC.NS,Isgec Heavy Eng Ltd,41.56088119770024,513.3,878.35,503,580.349,663.2803,519,525.2,511.6,519.65,70388
ITDC.NS,INDIA TOURISM DEV,18.406889128094726,379,464.5,299.5,367.162,382.869,385,391.95,376.3,384.4,89262
ITDCEM.NS,ITD CEMENTATION IN,35.24884556182658,63.1,97.45,59.5,69.952,78.685,64.9,65.3,62.8,64.45,671845
ITI.NS,INDIAN TEL IND(ITI,32.92767732962448,96.45,143.8,90,105.352,116.84475,98.85,99,96,98.5,215866
IZMO.NS,IZMO LIMITED,44.269436997319026,83.15,149.2,49.7,87.773,90.93625,84.5,84.6,82.1,83,37742
J&KBANK.NS,JAMMU & KASHMIR BA,33.126293995859214,32.3,48.3,22.5,36.603,38.0305,32.3,33.1,32.15,31.9,2539445
JAIBALAJI.NS,JAI BALAJI IND,38.28289936664321,43.85,71.05,35,48.128,54.9395,43.85,46,43.3,43.6,130175
JAICORPLTD.NS,JAI CORP LTD,36.802544087886666,109.3,172.95,80.15,118.417,130.6635,111.5,112.5,109.05,110.85,949054
JASH.NS,Jash Engineering Limited,18.734076433121015,510.35,628,300.5,493.79,497.38776,519.9,519.9,502.05,515.85,35559
JAYAGROGN.NS,JAYANT AGRO-ORG,23.255095738109947,248.5,323.8,128.25,224.221,232.38025,257.45,261.95,245.45,257.3,48131
JAYBARMARU.NS,JAY BHARAT MARUTI,47.276445435954635,141.8,268.95,98.575,164.888,188.15125,148.95,148.95,140.7,147.25,71366
JAYSREETEA.NS,JAYSHREE TEA,36.39185926181441,92.2,144.95,64.95,98.298,105.338,93.6,95.4,92,93.45,69305
JBCHEPHARM.NS,J.B.CHEMICALS & PH,20.659949622166245,1574.9,1985,1208,1656.15,1706.5692,1570,1594.8,1550.55,1568.65,68534
JBFIND.NS,JBF INDUSTRIES,74.25447316103379,12.95,50.3,12.8,17.316,23.85625,13.65,13.65,12.8,13.35,331444
JCHAC.NS,JOHNSON CONTROLS-H,34.411808282094974,1770.75,2699.8,1666.8,1828.826,2058.3916,1800,1814,1765.1,1796.3,9614
JETAIRWAYS.NS,JET AIRWAYS INDIA,40.23290758827949,79.55,133.1,65.1,85.19,89.548,84,84,78.15,82.25,90789
JHS.NS,JHS SVENDGAARD LAB,38.47305389221556,20.55,33.4,18.6,24.548,25.12725,21,21.25,20.5,20.65,137925
JINDALSAW.NS,JINDAL SAW LTD,38.956639566395665,90.1,147.6,70.6,94.655,110.0375,88.3,91.75,88.2,88.25,1457268
JISLDVREQS.NS,JAIN IRRIGATION,34.1543513957307,20.05,30.45,10.85,22.537,22.925,20.7,20.7,19.55,20.25,51158
JIYAECO.NS,Jiya Eco-Products Ltd,52.70270270270271,3.5,7.4,2.65,3.635,4.185,3.5,3.5,3.5,3.5,37380
JKCEMENT.NS,JK CEMENTS LTD,36.651902032308485,2431.3,3838,2139.05,2844.936,3187.0723,2430,2465.6,2417.35,2428.65,168197
JKIL.NS,J KUMAR INFAPROJEC,28.060344827586203,166.9,232,148.9,168.659,181.253,167,168.75,162.85,167.1,151639
JKLAKSHMI.NS,JK LAKSHMI CEMENT,41.807598039215684,474.85,816,386.3,480.418,601.3325,472.05,488,457.7,470.85,588066
JKTYRE.NS,JK TYRE&INDUSTRIES,31.654047757716945,117.35,171.7,98,117.863,138.458,116.05,120.4,116.05,116.05,1534331
JMCPROJECT.NS,JMC PROJECTS IND,38.26923076923077,80.25,130,74.3,92.715,102.92275,82.7,83.3,79.25,82.25,116070
JMFINANCIL.NS,JM FINANCIAL,42.56584536958369,67.6,117.7,60.15,68.188,82.43575,65.15,68.35,64.8,65.15,2381313
JMTAUTOLTD.NS,JMT AUTO LTD,47.22222222222223,1.9,3.6,1.9,2.355,2.76375,1.9,1.9,1.9,1.9,273252
JOCIL.NS,JOCIL LTD,39.58724202626642,193.2,319.8,142.8,181.287,208.887,203.9,204.9,190,201.1,63087
JPASSOCIAT.NS,JAIPRAKASH ASSOCIA,46.96485623003195,8.3,15.65,6.4,9.751,9.99225,8.9,8.95,8.2,8.8,15191586
JSWHL.NS,JSW HOLDINGS LIMIT,31.58916666666667,4104.65,6000,3650.05,4064.268,4464.1323,4190,4264.4,4058.3,4183.2,938
JSWISPL.NS,JSW ISPAT SPE PRO LTD,52.25758697261288,32.25,67.55,26.6,34.234,34.56325,32.7,33.95,32,32.7,3333191
JSWSTEEL.NS,JSW STEEL LTD,5.647134578235676,732.65,776.5,470,654.306,675.5915,724,737.5,720.55,717.55,5943006
JTEKTINDIA.NS,JTEKT INDIA LTD,44.46952595936795,73.8,132.9,70.05,80.298,96.8375,75.2,77.05,73.6,76.65,190746
JUBLFOOD.NS,JUBILANT FOODWORKS,42.5599128540305,2636.5,4590,2443.3,2959.692,3554.0227,2625,2657,2601.45,2615.45,1386029
JUBLINGREA.NS,Jubilant Ingrevia Limited,46.36661698956781,449.85,838.75,260,516.737,611.957,463.9,471.55,446.85,461.3,814604
JUBLPHARMA.NS,JUBILANT PHARMOVA LTD,58.037837837837834,388.15,925,385.15,451.175,585.60626,400,403.45,385.15,398.8,273119
JUSTDIAL.NS,JUST DIAL LTD,37.48681898066784,711.4,1138,644.55,804.556,874.6895,713.7,727,710,712.8,467667
JYOTHYLAB.NS,JYOTHY LABS LTD,21.276027762947155,147.45,187.3,130.15,139.591,154.71075,144.5,149.9,140.1,144.5,703276
KAJARIACER.NS,KAJARIA CERAMICS,25.863699178122054,1019.3,1374.9,851.05,1149.033,1151.254,988.05,1025,986.9,997.45,233468
